"","id","title","text","url","media_id","published_on","created_at","user","user_id","user_image","attached_image_url","social_media","social_media_custom_name","search_term","polarization","reach","favorite","tags","latitude","longitude","media_parent_id","country","country_short","state","state_short","city","gender","notes","tag","tag.1","tag.2","tag.3","tag.4"
"132",283759,"Twitter - Palavra chave","Ontem (7), os dirigentes do @sinttelba participaram da inauguração  do semáforo na Estrada do Coco, uma demanda antiga do Sindicato e dos trabalhadores e trabalhadoras da Tel Lauro de… https://t.co/jQe1KfhPyu","http://twitter.com/sinttelba/statuses/1104105652064968705","1104105652064968705","2019-03-08 16:44:35 -0300","2019-03-08 19:07:22 -0300","sinttelba",130586836,"https://pbs.twimg.com/profile_images/969220910212440064/3QEp9ltd_normal.jpg","","twitter","","""estrada do coco""","não avaliada",280,"false","",-12.579738,-41.7007272,"","Brazil","BR","Bahia","BA","","","","","","","",""
"133",283823,"Facebook Public Pages","Foi dada a largada!:runner:‍♂️:runner:‍♀️:runner:‍♀️:runner:‍♂️:runner:‍♂️ Foi com muitas alegrias que recebemos os pais das nossas amadas crianças para uma importante reunião onde tratamos de assuntos de surma importância sobre o ano letivo de 2019 da Creche Espaço Kids.   Obrigada a toda a equipe da Secretaria de Educação Municipal de Lauro de Freitas por todo o apoio que está sendo dado para que seja possível recebemos nossas crianças na próxima semana.   :couple:Estamos juntos por uma educação de qualidade!!!:books::woman:‍:school::woman:‍:girl:‍:girl::woman:‍:school::heart::woman:‍:school::woman:‍:girl:‍:girl::heart::books:  Moema Gramacho  @naide.brito https://www.facebook.com/CrecheMarikids/videos/2243015029293617/","http://www.facebook.com/CrecheMarikids/posts/2133506526715366","2133506526715366","2019-03-08 16:43:43 -0300","2019-03-09 07:38:36 -0300","Missão Mari Kids Torres",690189384380428,"https://graph.facebook.com/690189384380428/picture?width=48&height=48","https://scontent.xx.fbcdn.net/v/t15.5256-10/53430201_2243015289293591_8106018290297470976_n.jpg?_nc_cat=107&_nc_ht=scontent.xx&oh=b636d32c566339d48f75b05568c8124b&oe=5D1B1CA4","facebook_public_pages","","""Naide Brito""","não avaliada",3,"false","",NA,NA,"","","","","","","","","","","","",""
"134",283925,"Facebook Public Pages",":rose:EVENTO SEMPRE VIVAS - MULHERES ENRIQUECIDAS COM A VIDA  :pushpin:Hoje pela manhã (08) participei do evento “Sempre Vivas – Mulheres Enriquecidas Com a Vida”, para celebrar o Dia Internacional da Mulher:raising_hand::skin-tone-5:‍♀️. O encontro, que foi promovido pelo Conselho Municipal de Defesa dos Direitos da Mulher de Vila Velha (do qual sou conselheira), com o apoio da Prefeitura:department_store:, contou com a participação de diversas autoridades e representantes de entidades ligadas à causa da mulher, que fizeram dessa manhã um momento muito especial🤩.   #DiaInternacionalDaMulher #EventoCOMDDIM #ParabénsGuerreiras https://www.facebook.com/DonaArleteSantiago/photos/a.332405363550435/1082652558525708/?type=3","http://www.facebook.com/DonaArleteSantiago/posts/1082667501857547","1082667501857547","2019-03-08 16:20:00 -0300","2019-03-09 21:48:57 -0300","Dona Arlete",332103873580584,"https://graph.facebook.com/332103873580584/picture?width=48&height=48","https://scontent.xx.fbcdn.net/v/t1.0-0/p180x540/53246877_1082652561859041_800637090009186304_o.jpg?_nc_cat=111&_nc_ht=scontent.xx&oh=d9f330b40b8f0092abc864d617bfacbb&oe=5D1D1729","facebook_public_pages","","""CONSELHO MUNICIPAL DE DEFESA DOS DIREITOS DA MULHER""","não avaliada",40,"false","",NA,NA,"","","","","","","","","","","","",""
"135",283825,"Facebook Public Pages","Atenção, motoristas! A vistoria para o transporte escolar vai começar no dia 11 de março. A ação será realizada de segunda a sexta, das 8h às 17h, no pátio da SETTOP, que fica na Rua Itamaraju, nº 98, Pitangueiras. Para fazer o procedimento é preciso estar com os seguintes documentos:  :white_check_mark:01 foto 5x7 :white_check_mark:habilitação categoria D com atividade remunerada :white_check_mark:título de eleitor :white_check_mark:comprovante de residência de Lauro de Freitas :white_check_mark:certificado do curso de transporte escolar :white_check_mark:antecedentes criminais :white_check_mark:documento do veículo com até 8 anos de uso :white_check_mark:documento atualizado de aferição do tacógrafo :white_check_mark:GNV atualizado https://www.facebook.com/PrefeituradeLaurodeFreitas/photos/a.1417343734951744/2295125467173562/?type=3","http://www.facebook.com/PrefeituradeLaurodeFreitas/posts/2295126103840165","2295126103840165","2019-03-08 15:50:54 -0300","2019-03-09 07:39:39 -0300","Prefeitura de Lauro de Freitas",1411969378822513,"https://graph.facebook.com/1411969378822513/picture?width=48&height=48","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/53923189_2295125470506895_2335052867045425152_o.png?_nc_cat=101&_nc_ht=scontent.xx&oh=2f565b977928ee0c92a798cf4927c67c&oe=5D0D8E88","facebook_public_pages","","#prefeituradelaurodefreitas","não avaliada",4,"false","",NA,NA,"","","","","","","","","","","","",""
"136",284021,"Facebook Posts em Page (comentário)","Prefeitura o que vocês fizeram com o trânsito já caótico da estrada do Côco sentido salvador em frente ao Atacadão.  Uma sinaleira para engarrafar ainda mais o trânsito.  Só para não construir uma passarela. Deixa de ser mão de vaca. Será que uma passarela custa mais caro ,do que uma banda cobrar para tocar em festa realizada pela prefeitura. O governador não é do mesmo partido da prefeita, cadê o apoio pra construir uma passarela.  Com certeza a prefeita não pegar esse engarrafamento, procurar logo um desvio. E o povo que se lasque.  Reveja isso prefeita, colocar as vans novamente e constrói a passarela . O local nem se quer tem um auxílio da settop para organizar o trânsito.  Pra que esse órgão server mesmo hein?!!","http://www.facebook.com/1411969378822513/posts/2294938290525613?comment_id=2294961667189942","2294938290525613_2294961667189942","2019-03-08 13:15:01 -0300","2019-03-10 10:39:15 -0300","Cristiano Santos",2091554924199362,"https://hi-fbmessages-attachments.s3.amazonaws.com/profile_picture_2091554924199362.jpg?AWSAccessKeyId=AKIAJGQXSCCF2KA57P4Q&Expires=2025265155&Signature=wfNPWp0QuhvC3IAFo8xHVWjo1pI%3D","","facebook_posts_em_page","Prefeitura de Lauro de Freitas","","não avaliada",1,"false","Mobilidade Urbana",NA,NA,"1411969378822513_2294938290525613","","","","","","M","","Mobilidade Urbana","","","",""
"137",283828,"Facebook Public Pages","Já bateu aquela saudade do Carnaval, né? Relembre alguns momentos que marcaram a folia! https://www.facebook.com/PrefeituradeLaurodeFreitas/videos/1657083694591239/","http://www.facebook.com/PrefeituradeLaurodeFreitas/posts/2294938290525613","2294938290525613","2019-03-08 12:52:36 -0300","2019-03-09 07:39:39 -0300","Prefeitura de Lauro de Freitas",1411969378822513,"https://graph.facebook.com/1411969378822513/picture?width=48&height=48","https://scontent.xx.fbcdn.net/v/t15.5256-10/53591661_1657084817924460_8612214425610354688_n.jpg?_nc_cat=105&_nc_ht=scontent.xx&oh=3a85077ded7649fb9f34bca649aff2cd&oe=5CDC03F0","facebook_public_pages","","#prefeituradelaurodefreitas","não avaliada",1,"false","",NA,NA,"","","","","","","","","","","","",""
"138",283691,"Twitter - Palavra chave","Um caminhão furou os dois pneus, do mesmo lado nesta manhã de sexta-feira (08), na Estrada do Coco em Lauro de Freitas sentido Salvador. O trânsito na via está lento pois o caminhão não pode... https://t.co/s3BDqEGlcH","http://twitter.com/LFNewsBahia/statuses/1104035370935730176","1104035370935730176","2019-03-08 12:05:19 -0300","2019-03-08 14:07:59 -0300","LFNewsBahia",462209717,"https://pbs.twimg.com/profile_images/755124714142572544/0KNHFdCs_normal.jpg","","twitter","","""estrada do coco""","não avaliada",648,"false","",-12.8820575,-38.3148204,"","Brazil","BR","Bahia","BA","Lauro de Freitas","","","","","","",""
"139",283790,"Facebook Public Pages","Um caminhão furou os dois pneus, do mesmo lado nesta manhã de sexta-feira (08), na Estrada do Coco em Lauro de Freitas sentido Salvador. O trânsito na via está lento pois o caminhão não pode ser rebocado devido está carregado, correndo risco de tombamento. Após ser descarregado, será guinchado. Agentes da SETTOP estão no local. https://lfnews.com.br/caminhao-fura-pneus-e-deixa-transito-lento-na-estrada-do-coco/ https://lfnews.com.br/caminhao-fura-pneus-e-deixa-transito-lento-na-estrada-do-coco/","http://www.facebook.com/lfnewsbahia/posts/1994854354151339","1994854354151339","2019-03-08 12:05:07 -0300","2019-03-08 23:18:29 -0300","LF News",1614107698892675,"https://graph.facebook.com/1614107698892675/picture?width=48&height=48","https://external.xx.fbcdn.net/safe_image.php?d=AQC3DotTc4q5fBnq&url=https%3A%2F%2Fi1.wp.com%2Flfnews.com.br%2Fwp-content%2Fuploads%2F2019%2F03%2Fd2596482-b636-4de2-8e52-0a741f9c75a4.jpg%3Ffit%3D300%252C276%26ssl%3D1&_nc_hash=AQDU0c0Up6mc5IwU","facebook_public_pages","","""estrada do coco""","não avaliada",5,"false","",NA,NA,"","","","","","","","","","","","",""
"140",283625,"Instagram (comment)","Quando vai asfaltar o alto do parque?","http://www.instagram.com/p/ButXrmJnjKO/#18011367373146529","18011367373146529","2019-03-08 11:31:11 -0300","2019-03-08 11:31:20 -0300","flaviodosantossousa",NA,"","","instagram_user","prefs_lauro_de_freitas","","não avaliada",1,"false","Infraestrutura",NA,NA,"18013225249134294","","","","","","M","","Infraestrutura","","","",""
"141",283826,"Facebook Public Pages","Nossa luta é diária e constante! Lembre que você não está só. Lauro possui um centro de referência de atendimento a mulher, o conselho municipal de defesa da mulher, a secretaria de política para as mulheres e a ronda Maria da Penha. Qualquer problema de assédio ou violência ligue: 180 https://www.facebook.com/PrefeituradeLaurodeFreitas/photos/a.1417343734951744/2294667147219394/?type=3","http://www.facebook.com/PrefeituradeLaurodeFreitas/posts/2294680437218065","2294680437218065","2019-03-08 09:31:06 -0300","2019-03-09 07:39:39 -0300","Prefeitura de Lauro de Freitas",1411969378822513,"https://graph.facebook.com/1411969378822513/picture?width=48&height=48","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/53196739_2294667153886060_3074653816033902592_o.jpg?_nc_cat=105&_nc_ht=scontent.xx&oh=d64512095a8fd18720938b4ebb378895&oe=5D25B7B9","facebook_public_pages","","#prefeituradelaurodefreitas","não avaliada",15,"false","",NA,NA,"","","","","","","","","","","","",""
"142",283660,"Facebook Public Pages","DEFESA | No Dia Internacional da Mulher, solenidade na tarde de hoje marca a reativação do Conselho Municipal de Defesa dos Direitos da Mulher em Venâncio Aires. Comandante Nádia fará palestra no evento que começa às 16h. http://www.folhadomate.com/noticias/local/mulheres-sao-presenteadas-com-reativacao-do-conselho-municipal","http://www.facebook.com/FolhadoMate/posts/2261169740600696","2261169740600696","2019-03-08 06:30:01 -0300","2019-03-08 13:38:03 -0300","Folha do Mate",224824640901893,"https://graph.facebook.com/224824640901893/picture?width=48&height=48","https://external.xx.fbcdn.net/safe_image.php?d=AQA3N92bzjFz56ho&url=http%3A%2F%2Fwww.folhadomate.com%2Fimagens%2Fnoticia%2F59877%2F77829-comandante.jpg&_nc_hash=AQA957f_13kWFRJL","facebook_public_pages","","""CONSELHO MUNICIPAL DE DEFESA DOS DIREITOS DA MULHER""","não avaliada",5,"false","",NA,NA,"","","","","","","","","","","","",""
"143",283559,"Twitter - Palavra chave","02:05 BA-099, Estrada do Coco, sentido Salvador, trânsito fluindo normalmente.","http://twitter.com/LitoralNorte/statuses/1103884333276778496","1103884333276778496","2019-03-08 02:05:08 -0300","2019-03-08 02:33:58 -0300","LitoralNorte",1013834799566516224,"https://pbs.twimg.com/profile_images/1101561703374995457/ciEbm1bK_normal.png","","twitter","","""estrada do coco""","não avaliada",49,"false","",-12.579738,-41.7007272,"","Brazil","BR","Bahia","BA","","","","","","","",""
"144",283857,"Praia do Forte: dicas para você aproveitar o litoral norte da Bahia","Voltar à Praia do Forte depois de mais de 20 anos foi uma experiência surpreendente. Lembro de visitar o local na minha infância, depois de passar vários verões em Itacimirim.    Em fevereiro de 2019 passei um final de semana na Praia do Forte (Mata de São João, Bahia) e tá mais do que aprovado. Aproveitei que passaria uns dias matando as saudades de Salvador, onde morei durante minha infância. O trajeto foi muito simples: pouco mais de uma hora pela Estrada do Coco, que liga Salvador às praias incríveis do litoral norte da Bahia.  Neste artigo vamos destacar os pontos fortes de um final de semana delicioso na Praia do Forte.  A vila da Praia do Forte Alguns soteropolitanos que encontrei na noite anterior à minha chegada na Praia do Forte me alertaram que eu ficaria encantada com a Vila. De fato foi uma experiência ótima que misturou o tipo de programa que eu adoro: caminhadas descompromissadas, olhando vitrines, vendo artistas de rua com tudo regado pela maravilhosa brisa da Bahia.  Caminhar com tranquilidade por toda a vila vai levar uns 15 minutinhos. Ao final das calçadas da Vila da Praia do Forte você vai encontrar a igrejinha, o mar e a entrada do Projeto Tamar.    Para quem adora um footing + shopping é um programão. Repleta de multimarcas consagradas no Brasil, eu fiquei muito bem impressionada com a curadoria dos acessórios e das roupas. Vale olhar com carinho o trabalho dos artesãos que ficam tanto na rua como dentro das lojas.  Aos sábados a maior parte das lojas estica até as 23h horas, então pode curtir sem pressa.  O que vale a pena comprar por lá  Bolsas de palha e cestaria: queria trazer tudo! Brincos e acessórios: achei pares de brincos artesanais por R$ 20.  Os mesmos estavam no shopping de Salvador pelo dobro do preço. Roupas da loja Baú Baú: estampas lindas em tecidos leves com o estilo bem praiano. Me esbaldei nos vestidos. Choker de búzios: muitos modelos e variações lindas  O projeto Tamar Eu adorei revisitar o Projeto Tamar, que estava bem mais completo do que quando visitei (há longos anos atrás). As atrações agora são mais lúdicas, com uma cenografia que encanta crianças e adultos. Eu sou suspeita porque amo ver as tartarugas no mar de Santos, e lá no Projeto Tamar é possível vê-las bem de pertinho.  Se você estiver com crianças vale a pena prestigiar o Tamar nos horários onde rola a sessão de alimentação das tartarugas e dos tubarões!    Desde 1980 o projeto Tamar trabalha para proteger as tartarugas marinhas no Brasil. A Fundação Pró-TAMAR é a principal executora das ações do PAN – Plano Nacional de Ação para a Conservação das Tartarugas Marinhas no Brasil do ICMBio/MMA.  São cinco espécies de tartarugas marinhas presentes no Brasil, todas ameaçadas de extinção. Entre elas estão a tartaruga-cabeçuda (Caretta caretta), tartaruga-de-pente (Eretmochelys imbricata), tartaruga-verde (Chelonia mydas, uma das mais presentes aqui em Santos), tartaruga-oliva (Lepidochelys olivacea) e tartaruga-de-couro (Dermochelys coriacea). Destas, o único exempla que não está disponível para ser visto lá no Tamar é a tartaruga-de-couro.  Se você for até a Praia da Forte, não deixe de passar por lá e honre as mais de 37 milhões de tartaruguinhas filhotes que foram devolvidas ao mar por conta do Tamar e seus colaboradores.  O bar do Souza   Se você ama coentro como muitos baianos, comer um bolinho de peixe do Bar do Souza é uma parada obrigatória. A sugestão é comê-lo acompanhado de mangaba, uma fruta leitosa e bastante presente nos menus do nordeste – raríssima aqui em Santos.  Toda vez que penso nesse bolinho, fico com água na boca.  Onde  (fica bem na entrada da Vila)  Alameda do Sol s/n – Praia do Forte  Mata de São João, Bahia  O pôr do sol Ver o pôr do sol dentro do mar é uma experiência deliciosa na Praia do Forte. De um lado o sol. De outro movimento na praça, dos passantes, do agito do centro. E ao redor os barcos pesqueiros.  O visual é simplesmente bárbaro.    Hospedagem É importante lembrar que os carros não andam na Vila da Praia do Forte. Portanto é fundamental escolher uma hospedagem que permita que você faça seus programas a pé. Escolhemos a pousada João Sol. Ela não ficava dentro da Vila, mas sim bem próxima.  Os quartos são bem decorados, confortáveis e os quartos possuem uma rede na frente de cada um, o que é um ponto curioso.  Essa é uma profissão que eu amaria ter se eu ainda morasse na Bahia: viraria sommelier de rede.  O café da manhã é um ponto forte do local: impecável.    No caminho de volta tinha um castelo Como nós alugamos um carro para chegar de Salvador até a Praia do Forte, aproveitamos para passar na Torre de Garcia d’Ávila, também conhecia como Castelo Garcia d’Ávila. A construção foi iniciada poucas décadas depois do descobrimento do Brasil, em meados de 1551. Fez parte da história do Brasil e ocupou o lugar de maior latifúndio do país.  É considerada a primeira edificação portuguesa no Brasil e entrou em estado de ruínas a partir do século 19.  Hoje podemos dizer que o Castelo Garcia d’Ávila na Praia do Forte é uma das ruínas históricas mais antigas do país e um cenário de tirar o fôlego. Como figa em um lugar bem alto (você passará por uma estrada de terra para chegar lá) é maravilhoso sentir o vento da Bahia lá de cima.  Sem contar o visual estonteante da Praia do Forte e do seu farol branco. Lindo!  Não podemos dizer que é uma construção medieval, mas sim um prédio de estilo medieval. Um exemplar raríssimo no continente americano.    A capela do local é uma viagem no tempo e foi reformada conservando as características originais. Outra atração é uma árvore centenária gameleira. Uma senhora centenária e belíssima que recebe os visitantes.  Como a visita é rápida, aproveite para gerar cliques lindos e bem instagramáveis, numa paisagem que a gente não esperava encontrar na Praia do Forte.    Onde  Castelo Garcia D’Ávila  Rua do Castelo, s/n – Praia do Forte, Mata de São João, Bahia  Aproveite para seguir o Juicy Santos no Instagram e receber mais dicas.  O post Praia do Forte: dicas para você aproveitar o litoral norte da Bahia apareceu primeiro em Juicy Santos.","https://www.juicysantos.com.br/viagens/paises/turismo-no-brasil/praia-do-forte-dicas-para-voce-aproveitar-o-litoral-norte-da-bahia/","agens/paises/turismo-no-brasil/praia-do-forte-dicas-para-voce-aproveitar-o-litoral-norte-da-bahia/","2019-03-08 00:39:18 -0300","2019-03-09 12:04:16 -0300","[[""www.juicysantos.com.br""]]",NA,"","","blogosphere","","""estrada do coco""","não avaliada",1,"false","lixo",NA,NA,"","","","","","","","","lixo","","","",""
"145",283529,"Instagram mention (post)","Conscientização galera preflaurodefreitas :wastebasket: praia limpa, recolha seu lixo :desert_island::ocean::surfer::skin-tone-5:‍♂️:+1::skin-tone-5: :camera_with_flash:: adailtonsurf . . . #praialimpa #praialimpasempre #recolhaseulixo #conscientizaçãoambiental #conscientização #lixo #lixozero #meioambiente #lifestyle #lifephotography","http://www.instagram.com/tavarezisrael/#17980303348202773","17980303348202773","2019-03-07 22:22:59 -0300","2019-03-07 22:29:46 -0300","tavarezisrael",NA,"","https://scontent.xx.fbcdn.net/v/t51.2885-15/52952790_683907235357270_2963037365408853107_n.jpg?_nc_cat=103&_nc_ht=scontent.xx&oh=93fd5192e30b423c47c9322311e42c32&oe=5D0BC22D","instagram_graph_tagged","Prefs de Lauro de Freitas","","não avaliada",9,"false","Limpeza urbana",NA,NA,"","","","","","","M","","Limpeza urbana","","","",""
"146",283858,"Ba-Vi: 20 mil ingressos foram vendidos para o clássico","Cerca de 20 mil ingressos já foram vendidos para segundo Ba-Vi do ano, que será realizado no próximo domingo, 10, na Arena Fonte Nova, às 16h, em partida válida pela 8ª rodada do Campeonato Baiano.Mandante, o Tricolor terá apoio integral da Fonte, que, por determinação do Ministério Público da Bahia (MP-BA), vai receber apenas uma torcida no clássico.As entradas seguem à disposição da torcida do Bahia em todos os pontos físicos (confira abaixo) e internet.Os valores variam entre R$ 25 (meia) e R$ 140 (lounge premium). Cada torcedor, pode adquirir um total de quatro ingressos por pessoa. CONFIRA OS PONTOS DE VENDAS:QUINTA E SEXTA (7 e 8/3)Internet – 24hBalcão de Ingressos – Shoppings da Bahia, Paralela e Bela Vista – 9h-22hTurma Tricolor – Multishop Boca do Rio – 8h-20hEspaço Tricolor – Shopping Estrada do Coco – 10h-20hAtlética Sport Club – Mercantil Rodrigues (Calçada) – 8h-19hSÁBADO (9/3)Internet – 24hFonte Nova – Bilheteria Sul (Dique) – 10h-16hBalcão de Ingressos – Shoppings da Bahia, Paralela e Bela Vista – 9h-22hTurma Tricolor – Multishop Boca do Rio – 9h-20hEspaço Tricolor – Shopping Estrada do Coco – 10h-17hAtlética Sport Club – Mercantil Rodrigues (Calçada) – 8h-19hDOMINGO (10/3)Fonte Nova – A partir das 10h (começando pelo Sul/Dique)Internet – Até 15h30A partir deste jogo, haverá mudança nos acessos à Fonte: Fonte : Atarde ","http://www.ligeirinhonoesporte.com.br/2019/03/ba-vi-20-mil-ingressos-foram-vendidos.html","http://www.ligeirinhonoesporte.com.br/2019/03/ba-vi-20-mil-ingressos-foram-vendidos.html","2019-03-07 22:04:00 -0300","2019-03-09 12:04:16 -0300","[[""www.ligeirinhonoesporte.com.br""]]",NA,"","","blogosphere","","""estrada do coco""","não avaliada",1,"false","lixo",NA,NA,"","","","","","","","","lixo","","","",""
"147",283658,"Facebook Public Pages","POBRE NÃO LUPULA, DÁ SEUS PULOS O vereador Raimundo Amorim foi certeiro ao criticar o carnaval desse ano em Teresópolis na sessão desta quinta-feira, na câmara municipal. Lembrou que o carnaval que o prefeito fez para os ricos, no bairro do Alto, foi regado com dinheiro público em fartura, e em duas praças, com acesso gratis, enquanto no carnaval ""dos pobres"", na Várzea, as pessoas eram exploradas por um particular ao entrar na praça que a prefeitura cedeu de forma temerária. - Vejo preconceito nesse carnaval da prefeitura, disse. Carnaval de rico pago com dinheiro público, e de pobre com direito a humilhante revista e cerveja popular a preço de bebida premium... Oh! Teresópolis, tão bela.  83 ANOS DE HELENA TURL 8 de março, Dia da Mulher, hoje é também dia de aniversário da enfermeira Helena Turl. Dona Helena é uma pessoa especial. Vive pelos outros, sejam seus filhos, netos, amigos ou vizinhos. Essa senhora de grande compaixão nasceu em 1936, na Barra do Imbuí, filha de Aurino Claussen Turl e Maria Corina Paim Turl. Teve a mesma infância de toda criança sem problemas e, quando atingiu a idade escolar, foi alfabetizada pela mãe, logo depois cursando o primário no Grupo Escolar Higino da Silveira e, mais tarde, o curso ginasial no Colégio Teresa Cristina. Helena Turl trabalhou em diversos hospitais. Ela é do tempo do Hospital Municipal, da Casa de Saúde Nossa Senhora de Fátima, da Maternidade Doutor George Beutner... Irmã de Evani, Marilda e José Luiz, Helena Turl guarda também, como não poderia de ser, a memória do seu tempo de hospital. São valiosas informações sobre seu trabalho como enfermeira, além de diversas fotografias de seus colegas, orientadores e profissionais que nos últimos 50 anos trabalharam e contribuíram para o desenvolvimento da Medicina no município e para o crescimento da instituição .  ENCONTRO DE PRESIDENTES Depois de ir do outro lado do mundo para ver Kim Jong-un, o presidente americano recebe em casa, no dia 19, o presidente brasileiro Bolsonaro. Nada demais. Pior seria se o encontro fosse com o Maduro.  DERAM UM PAU NAS PIRANHAS LÁ FORA Um ônibus cheio de homens vestidos com roupas de mulheres foi parado pela PM, e depois que os policiais mandaram descer o motorista e um casal de velhinhos, seguido de um esculacho geral todos apanharam de doer. O caso aconteceu próximo à Nova Friburgo, depois que os passageiros atrevidos gritaram palavras de baixo calão contra os PMs ao passarem pelo posto da patrulha em Conquista. Não sei se rio ou se choro.  REDE DE ATENÇÃO BÁSICA À MULHER Oito de março, ocorre hoje o Dia Internacional da Mulher. As comemorações serão muitas, no mundo inteiro, e em Teresópolis a data será comemorada na próxima terça-feira, 12, quando será realizado o 1º Encontro da Rede de Atenção Básica à Mulher, evento promovido pelo SESC/RJ, com apoio da Secretaria Municipal dos Direitos da Mulher. O público terá acesso gratuito ao evento, que reúne importantes órgãos de atuação no combate à violência física, sexual, moral, patrimonial e psicológica contra a mulher. Com diversos debatedores do campo jurídico e órgãos ligados aos direitos da mulher, o encontro busca fomentar as discussões sobre a temática e a proposição de ações voltadas para o enfrentamento e prevenção da violência doméstica, através da Lei Maria da Penha. Participam do encontro, além da Secretaria Municipal de Direitos da Mulher: a Defensoria Pública, que realiza atendimento jurídico; Ministério Público, que atua diretamente nos casos de violência doméstica; representantes do Poder Judiciário, Polícias Civil e Militar, OAB/RJ, o Conselho Estadual da Mulher-RJ e o Conselho Municipal de Defesa dos Direitos da Mulher, que têm o compromisso de promover políticas públicas voltadas para mulheres. https://www.facebook.com/wpcultura/photos/a.758844864137066/2310422972312573/?type=3","http://www.facebook.com/wpcultura/posts/2310425798978957","2310425798978957","2019-03-07 19:30:17 -0300","2019-03-08 13:38:03 -0300","Wanderley",639130549441832,"https://graph.facebook.com/639130549441832/picture?width=48&height=48","https://scontent.xx.fbcdn.net/v/t1.0-9/53528427_2310422975645906_520893912831754240_n.jpg?_nc_cat=109&_nc_ht=scontent.xx&oh=1584829b790faecb68874d28edb75884&oe=5D20F3BB","facebook_public_pages","","""CONSELHO MUNICIPAL DE DEFESA DOS DIREITOS DA MULHER""","não avaliada",13,"false","",NA,NA,"","","","","","","","","","","","",""
"148",284022,"Facebook Messages","<br/> Link compartilhado: https://www.facebook.com/322999574433515/posts/2143737562359698/","http://www.facebook.com/messages/t_2218578078188241#m_cSojh9qcGjeZPNy-dRYyiIU4oz8lGZJXwegP3cjVMmWk0nLiYcqSkVOQ5hLj2A9KSSntJjZn7eKH_0ia0yDJUw","m_cSojh9qcGjeZPNy-dRYyiIU4oz8lGZJXwegP3cjVMmWk0nLiYcqSkVOQ5hLj2A9KSSntJjZn7eKH_0ia0yDJUw","2019-03-07 19:28:53 -0300","2019-03-10 10:39:23 -0300","Edo Silva",2581596428548315,"https://hi-fbmessages-attachments.s3.amazonaws.com/profile_picture_2581596428548315.jpg?AWSAccessKeyId=AKIAJGQXSCCF2KA57P4Q&Expires=2025265163&Signature=dOvTmJ1oLg%2BR0YoyQ%2Foae%2FcduWY%3D","","facebook_page_messages","Prefeitura de Lauro de Freitas","","não avaliada",1,"false","",NA,NA,"t_2218578078188241","","","","","","M","","","","","",""
"149",283659,"Facebook Public Pages","Para comemorar o Dia Internacional da Mulher, amanhã, 08/03, a Secretaria de Políticas Públicas para o Idoso, Mulher e Pessoa com Deficiência, através da Subsecretaria de Políticas Públicas para as Mulheres e o Conselho Municipal de Defesa dos Direitos da Mulher, realizará nesta sexta-feira Ação de Cidadania em alusão ao Dia Internacional da Mulher. O evento acontece na quadra esportiva do Condomínio Venda da Cruz (antigo 3°BI), no bairro de mesmo nome, a partir das 9h30.  Leia a matéria no link: https://goo.gl/hChrDY https://www.facebook.com/drjoseluiznanci/photos/a.171400859700984/1162070163967377/?type=3","http://www.facebook.com/drjoseluiznanci/posts/1162070593967334","1162070593967334","2019-03-07 18:30:00 -0300","2019-03-08 13:38:03 -0300","José Luiz Nanci",169380106569726,"https://graph.facebook.com/169380106569726/picture?width=48&height=48","https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/53908266_1162070167300710_251096728860622848_o.jpg?_nc_cat=103&_nc_ht=scontent.xx&oh=fd9a207faa952accf40eb3bb876c65e8&oe=5D0AC7FE","facebook_public_pages","","""CONSELHO MUNICIPAL DE DEFESA DOS DIREITOS DA MULHER""","não avaliada",21,"false","",NA,NA,"","","","","","","","","","","","",""
